	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g693	459.16517299058563	449.28565483104745	793.5382506802426	337.29232895977236	366.08725612615405	366.26527587403143
g694	149.07960162032	162.6446277345369	278.3988229019033	121.0284239208595	136.25669174202147	128.07693982303948
g695	99.38640108021335	93.39988523369445	112.7820048982163	93.2514085947606	82.0823444229045	83.64602555562004
g696	1888.3416205240535	2185.235245898679	1784.6990234569093	2003.9132485257064	2076.683313899484	2037.6403638814786
g697	105.34958514502614	80.51714244284004	141.2315196473159	83.3310459782967	83.72399131136258	80.5551793457126
g698	99.38640108021335	148.1515420948257	114.81411309458056	69.44253831524726	105.06540086131776	87.31640542988512
g699	198.7728021604267	157.8135991879665	282.4630392946318	121.0284239208595	123.12351663435675	128.4632955992779
g7	486.9933652930454	399.36502651648664	799.1265482202443	373.0056343790424	412.05336900298056	366.0720979859122
g70	11069.657352314161	12815.108391202422	11296.489463588909	17303.096475636325	17481.8977151902	17504.81433192266
g700	8908.996992830324	6525.109223567757	6385.391980025589	6319.2709866875	6494.355090740204	6250.270570097197
g701	2250.10812045603	2375.2557020637814	2226.1745291170446	2202.3205008549844	2235.9230620799185	2209.761862195699
g702	914.3548899379628	1040.2814803614933	850.4372801784419	1321.3923005129907	1306.7509232126397	1275.9399510274143
g703	1560.3664969593494	1697.3013626950683	1527.1293095677397	1301.551575280063	1364.2085643086727	1357.0746640374846
g704	2027.4825820363521	2161.080103165827	2217.0300422334053	1932.4866376871664	1845.211102626893	1867.8370002246888
g705	373.69286806160216	283.42034139879695	292.62358027645314	261.8975730746468	351.31243413003125	298.84619292042544
g706	1661.7406260611672	1544.318792053672	1305.6295161640355	1289.6471401403062	1296.9010418818912	1226.1000558926569
g707	10373.952544752668	30673.810585024345	20180.866498093445	7229.960274878886	7372.636176065282	7364.32745088071
g708	101.37412910181762	648.9681680892908	467.3848851637793	61.50624822207614	67.30752242678169	72.24853015658637
g709	488.9810933146496	1898.5942188021684	1314.7740030476748	539.6677263356358	490.8524196489689	485.84238861982544
g71	1359.6059667773186	1302.767364725152	1168.4622129094482	1563.4491483547097	1484.0487871661132	1617.8648129984247
g710	322.01193949989124	562.0096542510236	426.74272123649416	303.5630960637952	280.7216179263334	278.9488704441463
g711	490.96882133625394	1037.06079466378	957.1229604875654	323.4038212967229	364.445609237696	357.5722709086668
g712	133.17777744748588	225.44799883995213	144.2796819418623	188.486889712814	139.53998551893764	152.80370950229897
g713	1993.6912056690796	2175.573188805538	1803.4960242732789	1988.0406683393642	2063.550138791819	1989.1527139635557
g714	113.30049723144322	133.65845645511448	154.94824997277465	105.15584373451728	70.59081620369787	73.21441959718244
g715	516.8092856171094	418.68914070276827	316.50085158373315	285.7064433541601	303.70467436474667	290.9258995075376
g716	184.85870600919682	149.76188494368247	281.4469851964497	109.12398878110282	100.14046019594349	109.53186256359484
g717	479.0424532066283	333.3409697133578	458.24039828014014	361.10119923928573	344.7458465761989	318.55033750858536
g718	2878.2301752829785	2711.817357474853	2489.3325405462156	2408.6640432774334	2542.9110302215813	2474.608746807143
g719	166.9691538147584	151.3722277925393	184.92184586914746	194.4391072826923	185.50609839576416	175.79187818848555
g72	1025.6676591478017	951.7126236743694	1007.9256653966719	1132.9054108001767	1096.620121490004	1166.7944442400578
g720	701.6679916263062	711.7715391947061	540.5407802328925	617.0465547440542	526.9686511950468	502.64886488619715
g721	182.87097798759254	173.9170276765345	164.6007639055049	196.4231798059851	223.26397683030024	201.87089308457956
g722	751.3611921664128	557.1786257044531	521.2357523674322	672.600585396252	610.6926425064095	649.8504156330389
g723	1363.581422820527	1341.4155930977151	1284.292380102211	1331.3126631294544	1551.356309592895	1375.6197412969293
g724	818.943944900958	603.8785683213003	635.0338113638305	565.460669138442	551.5933545219182	578.3745970289293
g725	1021.6922031045932	1004.8539376866438	953.0587440948369	1029.7336395889522	996.4796612940606	1070.7850338448081
g726	445.2510768393558	376.8202266324914	366.79552944374853	396.81450465855573	472.7943038759299	446.24092155538636
g727	327.975123564704	333.3409697133578	345.4583933819238	404.75079475172686	389.0703125645673	339.22037153734135
g728	534.6988378115478	360.7167981439234	348.5065556764702	567.4447416617347	526.9686511950468	572.3860824972337
g729	314.06102741347416	304.3547984339354	302.7841212582744	335.3082564364796	384.14537189919304	337.86812632050686
g73	272.3187389597846	183.57908476967532	164.6007639055049	188.486889712814	169.08962951118326	176.17823396472397
g730	737.447096015183	890.5195954178109	645.1943523456519	624.9828448372253	663.2253429370684	611.0216601210767
g731	81.49684888577494	119.16537081540326	94.493031130938	31.74516037268446	24.624703326871348	37.09015451888926
g732	461.1529010121899	421.90982640048185	683.2963810274816	422.60744746136186	333.25431835699226	350.23151116013656
g733	538.6742938547563	487.93388320361066	768.1368982256895	478.16147811355967	375.9371374569026	402.77589672856305
g734	1474.894192030366	1557.2015348445266	1803.4960242732789	1694.397934892033	1695.821235777207	1578.649701710224
g735	1890.3293485456577	2186.8455887475357	2066.65403570245	1724.1590227414247	1567.7727784774759	1609.3649859211791
g736	401.5210603640619	470.22011186618585	426.74272123649416	553.5562339986852	471.1526569874718	517.1372064951382
g737	1705.470642536461	1830.9598191501827	1597.2370423423067	1878.9166795582614	1910.8769781652168	1909.563424058439
g738	1079.3363157311169	943.6609094300853	834.1804146075278	964.2592463202905	1040.8041272824291	1029.2517878991769
g739	228.5887224844907	199.68251325824332	192.03422455642237	236.10463027184068	256.096914599462	264.6537067233244
g74	1297.9863981075862	1467.0223353085457	1269.0515686294789	1714.238660124961	1651.4967697888385	1536.1505663239968
g740	584.3920383516545	895.3506239643813	700.0612736474868	638.8713525002747	574.5764109603315	577.7950633645718
g741	717.5698157991403	943.6609094300853	813.8593326438853	779.7405016540621	700.9832213716044	749.3370280144345
g742	1224.4404613082284	925.9471380926606	882.95101132027	1390.834838828238	1159.0027032514115	1363.2563564572995
g743	125.22686536106882	112.72399941997607	103.63751801457715	138.88507663049452	157.59810129197663	153.96277683101425
g744	439.28789277454297	510.4786830876059	401.3413687819409	654.743932686617	632.0340520563647	612.180727449792
g745	1633.9124337587073	1847.0632476387507	1556.5948784150214	1507.895117702512	1533.2981938198561	1435.8912423901243
g746	465.12835705539845	478.2718261104699	382.03634091648047	466.257042973803	416.9783096683548	427.1163106315841
g747	580.4165823084459	570.0613684953075	476.52937204741846	589.2695394179552	525.3270043065888	518.2962738238535
g748	958.0849064132566	803.5610815795437	708.1897064329438	720.2183259552787	674.7168711562749	695.4403972291736
g749	1282.0845739347521	1146.5641083860423	1018.0862063784931	1690.4297898454474	1513.5984311583588	1465.6406371604833
g75	1297.9863981075862	1467.0223353085457	1269.0515686294789	1714.238660124961	1651.4967697888385	1536.1505663239968
g750	250.45373072213764	315.627198375933	246.9011458582573	303.5630960637952	215.05574238800978	253.83574498864837
g751	528.735653746735	665.0715965778588	629.9535408729199	513.8747835328297	522.0437105296726	508.05784575353516
g752	616.1956866973227	692.4474250084244	830.1161982147993	831.3263872596743	769.9323906868442	744.1212250352157
g753	894.4776097219201	689.2267393107109	618.7769457929165	835.2945323062598	873.3561446597039	764.0185475114948
g754	542.6497498979649	531.4131401227443	429.79088353104055	408.7189397983124	431.7531316644777	439.8660512474523
g755	282.2573790678059	227.05834168880892	233.69244258188965	337.29232895977236	282.3632648147915	265.23324038768203
g756	196.7850741388224	149.76188494368247	265.19011962553566	146.82136672366562	183.8644515073061	171.3487867617436
g757	127.21459338267307	136.87914215282808	90.42881473820947	99.20362616463893	134.61504485356338	114.94084343093286
g758	1584.2192332186007	1085.3710801294837	1133.916373571256	930.5300134243132	1052.2956555016356	1035.626658207111
g759	628.1220548269483	531.4131401227443	726.4786802002221	763.8679214677198	778.1406251291346	748.1779606857193
g76	1256.2441096538967	1054.7745660012047	1066.8568030912354	1603.1305988205652	1362.5669174202146	1419.6642997881102
g760	127.21459338267307	119.16537081540326	306.8483376510029	144.83729420037284	126.40681041127293	113.97495399033679
g761	196.7850741388224	201.2928561071001	200.1626573418794	188.486889712814	146.10657307277	181.39403694394278
g762	816.9562168793536	896.9609668132381	805.7308998584282	912.6733607146782	917.6806106480723	877.9935015018317
g763	1755.1638430765677	1929.1907329304474	1652.1039636441417	2130.8938900164444	2204.731771199215	2196.239410027354
g764	582.4043103300502	727.874967683274	668.5635966038408	630.9350624071036	610.6926425064095	584.5562894487442
g765	1673.6669941907926	2087.004332118414	1805.528132469643	1968.1999431064364	2034.0004947995735	1947.0399343535669
g766	717.5698157991403	1193.2640510028896	994.7169621203042	478.16147811355967	597.5594673987448	539.9321972932056
g768	115.28822525304747	199.68251325824332	283.479093392814	158.7258018634223	164.164688845809	198.5868689865529
g769	1105.1767800119724	1450.9189068199776	1448.8931440077158	1097.1921053809067	984.988133074854	1114.2500586716315
g77	65.59502471294081	85.34817098941045	100.58935572003077	51.58588560561225	54.17434731911697	57.373832771406825
g770	3470.57312572105	3897.0296942334585	3305.2239813864653	3559.426106787245	3527.8991632964353	3434.1233170952833
g771	727.5084559071616	925.9471380926606	918.5129047566445	880.9282003419937	784.707212682967	824.6764043809284
g772	1888.3416205240535	2115.9905033978366	1846.1702963969283	1960.2636530132654	1948.6348565997528	1937.381039947606
g773	1888.3416205240535	2115.9905033978366	1846.1702963969283	1960.2636530132654	1948.6348565997528	1937.381039947606
g774	170.94460985796695	239.94108447966335	190.0021163600581	146.82136672366562	132.97339796510528	138.8949015577155
g775	636.0729669133653	613.5406254144411	557.8136999019888	624.9828448372253	705.9081620369786	649.2708819686812
g776	1677.6424502340012	2143.366331828402	1718.14748002598	1617.0191064836147	1470.9156120584487	1509.1056619873068
g777	208.71144226844802	341.3926839576418	432.83904582558694	218.24797756220565	210.1308017226355	257.11976908667503
g778	526.7479257251307	785.8473102421189	663.4833261129302	515.8588560561225	508.9105354220079	512.3077592921579
g779	918.3303459811713	855.0920527429613	677.7080834874799	908.7052156680927	971.8549579671893	925.1289062029201
g78	973.9867305860907	608.7095968678708	1293.9448940349412	545.6199439055141	582.7846454026219	643.2823674369856
g780	890.5021536787116	1235.1329650731664	1110.547129313067	950.370738657241	878.2810853250782	931.5037765108542
g781	675.8275273454507	721.4335962878469	655.3548933274732	456.3366803573391	518.7604167527564	481.7856529693219
g782	2411.1140902059756	3971.105465280871	3471.8568534883343	2154.702760295958	2370.5381069334817	2272.1583200582054
g783	266.35555489497176	365.5478266904938	389.14871960375535	369.03748933245686	356.2373747954055	369.16294419581965
g784	602.2815905460928	494.3752545990379	427.7587753346763	499.98627586978023	472.7943038759299	496.6603503545015
g785	681.7907114102635	555.5682828555963	640.1140818547412	640.8554250235675	681.2834587101073	716.6899649222872
g786	888.5144256571073	834.1575957078229	761.0245195384146	984.0999715532182	1121.2448248168755	1088.557399551776
g787	327.975123564704	251.21348442166095	269.25433601826415	253.96128298147568	201.92256728034508	260.40379318470167
g788	4426.670304112702	4393.015291681353	4463.525653314092	4656.618212168151	4895.3910213820245	4813.027082490239
g789	5005.099158399544	7763.462874338637	6554.5649873729135	5561.355282789658	4987.323247135677	5360.493217420094
g79	33680.0635980627	58308.904214255905	48279.84258332022	59218.612602719564	55559.8972929756	57249.03985568181
g790	1250.2809255890838	847.0403384986773	1023.1664768694038	831.3263872596743	815.8985035636707	883.7888381454081
g791	1226.4281893298325	1193.2640510028896	1030.2788555566788	2182.4797756220564	1969.976266149708	2015.2317288596496
g792	117.27595327465174	107.89297087340566	158.50443931641212	216.26390503891287	147.7482199612281	170.96243098550516
g793	1023.6799311261974	1095.0331372226246	1086.161830956696	1115.0487580905417	1027.6709521747644	1079.2848609220537
g794	11483.10478080785	11534.885826361266	10478.565914552295	11989.750258258262	12282.802019443428	12101.435623340098
g795	10954.369127061114	10734.545430479435	9775.456478610262	11348.894833234694	11621.218323394818	11475.152910057603
g796	846.7721372034176	1099.864165769195	1234.5057292912866	997.9884792162677	999.7629550709768	997.9569700238641
g797	807.0175767713323	805.1714244284004	803.698791662064	755.9316313745487	771.5740375753023	811.5403079888217
g798	162.99369777154988	378.43056948134824	350.5386638728345	458.32075288063186	416.9783096683548	406.63945449094734
g799	1162.8208926384962	1029.0090804194958	1237.553891585833	1115.0487580905417	1035.8791866170548	1139.1700062390103
g8	194.79734611721815	185.1894276185321	306.3403106019119	152.77358429354396	126.40681041127293	140.24714677455
g80	3474.5485817642584	2909.889527884239	3549.5849919992675	3198.3249075479594	3268.5189549200572	3328.068656517834
g800	1667.70381012598	1753.6633624050562	1353.3840587785958	1777.7289808703297	1868.1941590653064	1757.339248220498
g801	1224.4404613082284	1136.9020512929014	1017.070152280311	1412.6596365844584	1664.6299448965033	1478.9699114407092
g802	220.6378103980736	169.0859991299641	169.68103439641553	186.5028171895212	244.6053863802554	188.92797458059215
g803	3468.585397699446	3731.1643808012077	3700.4690255793134	3702.2793284643253	3495.0662255272737	3703.606471021588
g804	5694.840781896224	6976.005221247662	6020.120531729113	6083.16635641566	6417.197686982674	6071.774201475043
